springA,springB,springC,A_predict,B_predict,C_predict,summerA,summerB,summerC,A_predict,B_predict,C_predict,autumnA,autumnB,autumnC,A_predict,B_predict,C_predict,winterA,winterB,winterC,A_predict,B_predict,C_predict
38.5,42.8,41.4,38.5,42.8,41.41,41.8,46.8,45.1,41.8,46.8,45.09,35.5,40.6,39.3,35.5,40.64,39.32,36.8,42,40.7,36.82,42.06,40.62
38.5,42.8,41.4,38.5,42.8,41.41,41.8,46.8,45.1,41.8,46.8,45.09,35.5,40.6,39.3,35.49,40.64,39.32,36.8,42,40.7,36.82,42.06,40.62
38.5,42.8,41.4,38.5,42.8,41.41,41.8,46.8,45.1,41.8,46.8,45.09,35.5,40.6,39.3,35.49,40.64,39.32,36.8,42,40.7,36.82,42.06,40.62
38.5,42.8,41.4,38.5,42.8,41.41,41.8,46.8,45.1,41.8,46.8,45.1,35.5,40.6,39.3,35.48,40.64,39.32,36.8,42,40.7,36.82,42.05,40.63
38.5,42.8,41.4,38.5,42.8,41.41,41.8,46.8,45.1,41.8,46.8,45.1,35.5,40.6,39.3,35.48,40.64,39.32,36.8,42,40.7,36.82,42.05,40.63
38.5,42.8,41.4,38.5,42.8,41.41,41.8,46.8,45.1,41.8,46.81,45.1,35.5,40.6,39.3,35.47,40.64,39.32,36.8,42,40.7,36.82,42.05,40.63
38.5,42.8,41.4,38.5,42.8,41.41,41.8,46.8,45.1,41.8,46.81,45.1,35.5,40.6,39.3,35.47,40.64,39.32,36.8,42,40.7,36.82,42.05,40.63
38.5,42.8,41.4,38.5,42.8,41.41,41.9,46.9,45.2,41.84,46.85,45.13,35.5,40.6,39.3,35.47,40.64,39.33,36.8,42,40.7,36.82,42.05,40.64
38.5,42.8,41.5,38.48,42.81,41.43,41.9,46.9,45.2,41.87,46.88,45.16,35.5,40.7,39.4,35.48,40.65,39.34,36.8,42,40.7,36.82,42.05,40.64
38.5,42.8,41.5,38.49,42.82,41.44,41.9,46.9,45.2,41.89,46.89,45.17,35.5,40.7,39.4,35.49,40.67,39.35,36.8,42,40.7,36.82,42.05,40.64
38.5,42.8,41.5,38.49,42.82,41.46,41.9,46.9,45.2,41.9,46.9,45.18,35.5,40.7,39.4,35.5,40.69,39.36,36.8,42,40.7,36.81,42.05,40.64
38.5,42.8,41.5,38.49,42.82,41.47,41.9,46.9,45.2,41.9,46.9,45.18,35.5,40.7,39.4,35.51,40.71,39.38,36.8,42,40.7,36.81,42.05,40.64
38.5,42.8,41.5,38.49,42.82,41.47,41.9,46.9,45.2,41.91,46.9,45.18,35.5,40.7,39.4,35.52,40.73,39.39,36.8,42,40.7,36.81,42.05,40.64
38.5,42.8,41.5,38.49,42.82,41.48,41.9,46.9,45.2,41.91,46.91,45.19,35.5,40.7,39.4,35.52,40.75,39.4,36.8,42,40.7,36.81,42.05,40.64
38.5,42.8,41.5,38.49,42.82,41.48,41.9,46.9,45.2,41.91,46.91,45.19,35.5,40.7,39.4,35.53,40.77,39.41,36.8,42,40.7,36.81,42.05,40.64
38.5,42.8,41.5,38.49,42.81,41.48,41.9,46.9,45.2,41.92,46.91,45.19,35.5,40.7,39.4,35.54,40.78,39.43,36.8,42,40.7,36.81,42.05,40.64
38.5,42.8,41.5,38.49,42.81,41.49,41.9,46.9,45.2,41.92,46.91,45.19,35.5,40.7,39.4,35.54,40.8,39.44,36.8,42,40.7,36.81,42.05,40.64
38.5,42.8,41.5,38.48,42.81,41.49,41.9,47,45.2,41.94,46.93,45.21,35.5,40.7,39.4,35.55,40.81,39.45,36.8,42,40.7,36.81,42.05,40.64
38.5,42.8,41.5,38.48,42.81,41.49,41.9,47,45.2,41.94,46.94,45.21,35.5,40.7,39.4,35.53,40.81,39.45,36.8,42.1,40.7,36.82,42.07,40.65
38.5,42.8,41.5,38.48,42.81,41.49,41.9,47,45.2,41.94,46.94,45.21,35.5,40.7,39.4,35.54,40.81,39.46,36.8,42.1,40.7,36.83,42.08,40.66
38.5,42.8,41.5,38.48,42.81,41.49,41.9,47,45.2,41.94,46.94,45.21,35.5,40.7,39.4,35.54,40.81,39.46,36.8,42.1,40.7,36.83,42.09,40.66
38.5,42.8,41.5,38.48,42.81,41.49,41.9,47,45.2,41.93,46.94,45.21,35.5,40.7,39.4,35.55,40.82,39.47,36.8,42.1,40.7,36.83,42.1,40.67
38.5,42.8,41.5,38.48,42.81,41.49,41.9,47,45.2,41.93,46.95,45.22,35.5,40.7,39.4,35.56,40.82,39.47,36.8,42.1,40.7,36.83,42.11,40.67
38.5,42.8,41.5,38.48,42.81,41.49,41.9,47,45.2,41.93,46.95,45.22,35.5,40.7,39.4,35.57,40.82,39.48,36.8,42.1,40.7,36.83,42.11,40.67
38.5,42.8,41.5,38.48,42.81,41.49,41.9,47,45.2,41.92,46.95,45.22,35.5,40.7,39.4,35.57,40.82,39.48,36.8,42.1,40.7,36.83,42.12,40.68
38.5,42.8,41.5,38.49,42.81,41.5,41.9,47,45.2,41.92,46.95,45.22,35.5,40.7,39.4,35.58,40.82,39.48,36.8,42.1,40.7,36.83,42.12,40.68
38.5,42.8,41.5,38.49,42.81,41.5,41.9,47,45.2,41.92,46.95,45.22,35.5,40.7,39.4,35.58,40.82,39.48,36.8,42.1,40.7,36.83,42.12,40.68
38.5,42.8,41.5,38.49,42.81,41.5,41.9,47,45.2,41.92,46.96,45.22,35.5,40.7,39.4,35.58,40.81,39.47,36.8,42.1,40.7,36.83,42.12,40.68
38.5,42.8,41.5,38.49,42.81,41.5,41.9,47,45.2,41.92,46.96,45.22,35.5,40.8,39.5,35.6,40.84,39.5,36.8,42.2,40.7,36.84,42.14,40.69
38.5,42.8,41.5,38.49,42.81,41.5,41.9,47,45.2,41.92,46.96,45.22,35.5,40.8,39.5,35.6,40.84,39.51,36.8,42.2,40.7,36.84,42.15,40.7
38.5,42.8,41.5,38.49,42.82,41.5,41.9,47,45.2,41.91,46.96,45.22,35.5,40.8,39.5,35.62,40.86,39.53,36.8,42.2,40.7,36.84,42.16,40.7
38.5,42.8,41.5,38.49,42.82,41.5,41.9,47,45.2,41.91,46.96,45.22,35.5,40.8,39.5,35.62,40.87,39.53,36.8,42.2,40.7,36.84,42.16,40.71
38.5,42.8,41.5,38.49,42.82,41.5,41.9,47,45.2,41.91,46.96,45.22,35.5,40.8,39.5,35.63,40.88,39.54,36.8,42.2,40.7,36.83,42.17,40.71
38.5,42.8,41.5,38.49,42.82,41.5,41.9,47,45.2,41.91,46.97,45.22,35.5,40.8,39.5,35.63,40.88,39.55,36.8,42.2,40.7,36.83,42.17,40.71
38.5,42.8,41.5,38.49,42.82,41.5,41.9,47,45.2,41.91,46.97,45.22,35.5,40.8,39.5,35.63,40.88,39.55,36.8,42.2,40.7,36.83,42.17,40.71
38.5,42.8,41.5,38.49,42.82,41.5,41.9,47,45.2,41.91,46.97,45.22,35.5,40.8,39.5,35.63,40.89,39.55,36.8,42.2,40.7,36.83,42.17,40.71
38.5,42.8,41.5,38.49,42.82,41.5,41.9,47,45.2,41.91,46.97,45.22,35.5,40.8,39.5,35.62,40.89,39.55,36.8,42.2,40.7,36.83,42.17,40.71
38.5,42.8,41.5,38.49,42.82,41.5,42,47.1,45.3,41.94,47.01,45.26,35.5,40.8,39.5,35.62,40.89,39.55,36.8,42.2,40.7,36.83,42.17,40.71
38.5,42.9,41.5,38.48,42.85,41.51,42,47.1,45.3,41.96,47.03,45.27,35.6,40.9,39.6,35.64,40.9,39.57,36.8,42.2,40.7,36.83,42.17,40.71
38.5,42.9,41.5,38.48,42.86,41.51,42,47.1,45.3,41.97,47.05,45.29,35.6,40.9,39.6,35.65,40.91,39.59,36.8,42.2,40.7,36.83,42.18,40.71
38.5,42.9,41.5,38.48,42.87,41.51,42,47.1,45.3,41.98,47.06,45.3,35.6,40.9,39.6,35.67,40.92,39.6,36.8,42.2,40.7,36.83,42.18,40.71
38.5,42.9,41.5,38.48,42.87,41.51,42,47.1,45.3,41.99,47.07,45.31,35.6,40.9,39.6,35.69,40.93,39.61,36.8,42.2,40.7,36.83,42.18,40.71
38.5,42.9,41.5,38.48,42.88,41.5,42,47.1,45.3,42,47.08,45.31,35.6,40.9,39.6,35.7,40.93,39.62,36.8,42.2,40.7,36.83,42.18,40.71
38.5,42.9,41.5,38.48,42.88,41.5,42,47.1,45.3,42,47.08,45.32,35.6,40.9,39.6,35.71,40.94,39.62,36.8,42.2,40.7,36.83,42.18,40.71
38.5,42.9,41.5,38.48,42.88,41.5,42,47.1,45.3,42,47.08,45.32,35.6,40.9,39.6,35.71,40.94,39.63,36.8,42.2,40.7,36.83,42.18,40.71
38.5,42.9,41.5,38.48,42.88,41.5,42,47.1,45.3,42,47.09,45.32,35.6,40.9,39.6,35.72,40.94,39.63,36.8,42.2,40.7,36.83,42.18,40.71
38.5,42.9,41.5,38.47,42.88,41.5,42,47.1,45.3,42,47.09,45.32,35.6,40.9,39.6,35.71,40.93,39.62,36.8,42.2,40.7,36.83,42.18,40.71
38.5,42.9,41.5,38.47,42.88,41.5,42.1,47.2,45.4,42.06,47.13,45.36,35.6,40.9,39.6,35.71,40.93,39.62,36.8,42.2,40.7,36.83,42.18,40.71
38.5,42.9,41.6,38.48,42.92,41.53,42.1,47.2,45.4,42.08,47.14,45.37,35.7,40.9,39.6,35.72,40.94,39.63,36.8,42.2,40.7,36.84,42.19,40.71
38.5,42.9,41.6,38.48,42.92,41.54,42.1,47.2,45.4,42.1,47.16,45.39,35.7,40.9,39.6,35.73,40.94,39.64,36.8,42.2,40.7,36.86,42.2,40.73
38.5,42.9,41.6,38.48,42.91,41.55,42.1,47.2,45.4,42.11,47.17,45.4,35.7,40.9,39.6,35.74,40.95,39.65,36.8,42.2,40.7,36.87,42.21,40.74
38.5,42.9,41.6,38.48,42.91,41.55,42.1,47.2,45.4,42.12,47.18,45.41,35.7,40.9,39.6,35.75,40.96,39.66,36.8,42.2,40.7,36.88,42.21,40.75
38.5,42.9,41.6,38.48,42.9,41.56,42.1,47.2,45.4,42.12,47.18,45.42,35.7,40.9,39.6,35.76,40.97,39.67,36.8,42.2,40.7,36.89,42.22,40.75
38.5,42.9,41.6,38.48,42.9,41.56,42.1,47.2,45.4,42.12,47.19,45.42,35.7,40.9,39.6,35.77,40.98,39.68,36.8,42.2,40.7,36.89,42.22,40.76
38.5,42.9,41.6,38.48,42.9,41.57,42.1,47.2,45.4,42.12,47.19,45.42,35.7,40.9,39.6,35.77,40.99,39.7,36.8,42.2,40.7,36.9,42.22,40.76
38.5,42.9,41.6,38.48,42.9,41.57,42.1,47.2,45.4,42.12,47.19,45.42,35.7,40.9,39.6,35.78,41,39.71,36.8,42.2,40.7,36.9,42.21,40.76
38.5,42.9,41.6,38.48,42.9,41.57,42.1,47.2,45.4,42.11,47.19,45.42,35.7,40.9,39.6,35.78,41.01,39.71,36.8,42.2,40.7,36.9,42.21,40.77
38.5,42.9,41.6,38.48,42.9,41.57,42.2,47.3,45.5,42.13,47.21,45.44,35.7,40.9,39.6,35.79,41.02,39.72,36.8,42.2,40.7,36.9,42.21,40.77
38.5,42.9,41.6,38.47,42.9,41.57,42.2,47.3,45.5,42.14,47.24,45.46,35.8,40.9,39.6,35.81,41.04,39.75,36.9,42.2,40.8,36.93,42.23,40.79
38.5,42.9,41.6,38.47,42.9,41.57,42.2,47.3,45.5,42.15,47.25,45.47,35.8,40.9,39.6,35.81,41.04,39.75,36.9,42.2,40.8,36.94,42.23,40.79
38.5,42.9,41.6,38.48,42.9,41.58,42.2,47.3,45.5,42.16,47.27,45.48,35.8,40.9,39.6,35.82,41.06,39.76,36.9,42.2,40.8,36.95,42.24,40.79
38.5,42.9,41.6,38.48,42.9,41.58,42.2,47.3,45.5,42.17,47.27,45.49,35.8,40.9,39.6,35.83,41.06,39.76,36.9,42.2,40.8,36.94,42.24,40.79
38.5,42.9,41.6,38.47,42.9,41.58,42.2,47.3,45.5,42.18,47.28,45.49,35.8,40.9,39.6,35.83,41.07,39.77,36.9,42.2,40.8,36.94,42.24,40.79
38.5,42.9,41.6,38.47,42.9,41.58,42.2,47.3,45.5,42.19,47.28,45.5,35.8,40.9,39.6,35.83,41.07,39.77,36.9,42.2,40.8,36.94,42.24,40.79
38.5,42.9,41.6,38.47,42.9,41.58,42.2,47.3,45.5,42.2,47.29,45.5,35.8,40.9,39.6,35.82,41.07,39.77,36.9,42.2,40.8,36.93,42.24,40.79
38.5,42.9,41.6,38.47,42.9,41.58,42.2,47.3,45.5,42.2,47.29,45.5,35.8,40.9,39.6,35.82,41.07,39.77,36.9,42.2,40.8,36.93,42.24,40.79
38.5,42.9,41.6,38.47,42.9,41.58,42.2,47.3,45.5,42.2,47.29,45.5,35.8,40.9,39.6,35.82,41.07,39.77,36.9,42.2,40.8,36.92,42.23,40.78
38.5,42.9,41.6,38.47,42.9,41.58,42.3,47.5,45.6,42.24,47.34,45.54,35.8,40.9,39.6,35.82,41.07,39.77,36.9,42.2,40.8,36.92,42.23,40.78
38.5,42.9,41.6,38.49,42.91,41.59,42.3,47.5,45.6,42.27,47.37,45.57,35.8,41,39.7,35.82,41.08,39.78,36.9,42.2,40.8,36.92,42.23,40.78
38.5,42.9,41.6,38.49,42.91,41.59,42.3,47.5,45.6,42.28,47.4,45.59,35.8,41,39.7,35.83,41.1,39.81,36.9,42.2,40.8,36.91,42.22,40.78
38.5,42.9,41.6,38.49,42.91,41.59,42.3,47.5,45.6,42.29,47.42,45.6,35.8,41,39.7,35.84,41.12,39.82,36.9,42.2,40.8,36.91,42.22,40.78
38.5,42.9,41.6,38.49,42.9,41.59,42.3,47.5,45.6,42.3,47.43,45.62,35.8,41,39.7,35.86,41.14,39.84,36.9,42.2,40.8,36.91,42.21,40.78
38.5,42.9,41.6,38.49,42.9,41.59,42.3,47.5,45.6,42.31,47.44,45.62,35.8,41,39.7,35.88,41.16,39.86,36.9,42.2,40.8,36.91,42.21,40.77
38.5,42.9,41.6,38.5,42.9,41.59,42.3,47.5,45.6,42.31,47.45,45.63,35.8,41,39.7,35.89,41.17,39.87,36.9,42.2,40.8,36.9,42.2,40.77
38.5,42.9,41.6,38.5,42.9,41.59,42.3,47.5,45.6,42.31,47.45,45.63,35.8,41,39.7,35.9,41.19,39.88,36.9,42.2,40.8,36.9,42.2,40.77
38.5,42.9,41.6,38.5,42.9,41.59,42.3,47.5,45.6,42.31,47.46,45.64,35.8,41,39.7,35.91,41.2,39.89,36.9,42.2,40.8,36.9,42.2,40.77
38.5,42.9,41.6,38.5,42.91,41.59,42.3,47.5,45.6,42.31,47.46,45.64,35.8,41,39.7,35.91,41.21,39.89,36.9,42.2,40.8,36.9,42.2,40.77
38.5,42.9,41.6,38.5,42.91,41.59,42.3,47.5,45.6,42.3,47.45,45.64,35.8,41,39.7,35.92,41.21,39.9,36.9,42.2,40.8,36.9,42.2,40.77
38.5,43,41.7,38.49,42.96,41.63,42.3,47.5,45.6,42.31,47.46,45.64,35.8,41.1,39.8,35.93,41.24,39.92,36.8,42.2,40.8,36.88,42.18,40.75
38.5,43,41.7,38.49,42.97,41.65,42.3,47.5,45.6,42.31,47.47,45.65,35.8,41.1,39.8,35.93,41.25,39.93,36.8,42.2,40.8,36.85,42.17,40.74
38.5,43,41.7,38.49,42.97,41.66,42.3,47.5,45.6,42.3,47.47,45.65,35.8,41.1,39.8,35.93,41.27,39.95,36.8,42.2,40.8,36.83,42.17,40.74
38.5,43,41.7,38.49,42.97,41.66,42.3,47.5,45.6,42.3,47.47,45.65,35.8,41.1,39.8,35.93,41.27,39.95,36.8,42.2,40.8,36.82,42.17,40.74
38.5,43,41.7,38.49,42.98,41.66,42.3,47.5,45.6,42.3,47.48,45.65,35.8,41.1,39.8,35.93,41.27,39.95,36.8,42.2,40.8,36.82,42.17,40.74
38.5,43,41.7,38.49,42.98,41.67,42.3,47.5,45.6,42.3,47.48,45.65,35.8,41.1,39.8,35.93,41.27,39.95,36.8,42.2,40.8,36.81,42.18,40.74
38.5,43,41.7,38.49,42.98,41.67,42.3,47.5,45.6,42.3,47.48,45.65,35.8,41.1,39.8,35.93,41.26,39.94,36.8,42.2,40.8,36.81,42.18,40.74
38.5,43,41.7,38.49,42.98,41.67,42.3,47.5,45.6,42.3,47.48,45.65,35.8,41.1,39.8,35.92,41.25,39.93,36.8,42.2,40.8,36.81,42.18,40.73
38.5,43,41.7,38.49,42.98,41.67,42.3,47.5,45.6,42.3,47.48,45.65,35.8,41.1,39.8,35.91,41.24,39.93,36.8,42.2,40.8,36.81,42.18,40.73
38.5,43,41.7,38.49,42.98,41.67,42.4,47.6,45.7,42.34,47.53,45.68,35.8,41.1,39.8,35.9,41.23,39.92,36.8,42.2,40.8,36.81,42.18,40.73
38.5,43,41.7,38.49,42.98,41.67,42.4,47.6,45.7,42.36,47.54,45.69,35.9,41.2,39.9,35.93,41.27,39.96,36.9,42.2,40.7,36.82,42.18,40.73
38.5,43,41.7,38.48,42.99,41.67,42.4,47.6,45.7,42.37,47.56,45.71,35.9,41.2,39.9,35.94,41.27,39.96,36.9,42.2,40.7,36.85,42.19,40.73
38.5,43,41.7,38.48,42.99,41.67,42.4,47.6,45.7,42.38,47.57,45.72,35.9,41.2,39.9,35.96,41.29,39.98,36.9,42.2,40.7,36.87,42.2,40.74
38.5,43,41.7,38.48,42.99,41.67,42.4,47.6,45.7,42.39,47.58,45.72,35.9,41.2,39.9,35.97,41.31,40,36.9,42.2,40.7,36.89,42.2,40.74
38.5,43,41.7,38.48,42.99,41.67,42.4,47.6,45.7,42.4,47.58,45.73,35.9,41.2,39.9,35.98,41.32,40.01,36.9,42.2,40.7,36.9,42.2,40.74
38.5,43,41.7,38.47,42.99,41.67,42.4,47.6,45.7,42.4,47.58,45.73,35.9,41.2,39.9,35.99,41.32,40.01,36.9,42.2,40.7,36.91,42.2,40.75
38.5,43,41.7,38.47,42.98,41.67,42.4,47.6,45.7,42.4,47.59,45.73,35.9,41.2,39.9,36,41.33,40.02,36.9,42.2,40.7,36.92,42.2,40.75
38.5,43,41.7,38.47,42.98,41.67,42.4,47.6,45.7,42.41,47.59,45.73,35.9,41.2,39.9,36,41.33,40.02,36.9,42.2,40.7,36.92,42.2,40.75
38.5,43,41.7,38.47,42.98,41.67,42.4,47.6,45.7,42.41,47.59,45.73,35.9,41.2,39.9,36,41.33,40.02,36.9,42.2,40.7,36.93,42.2,40.75
38.5,43,41.7,38.47,42.98,41.67,42.5,47.8,45.8,42.44,47.63,45.76,35.9,41.2,39.9,36,41.33,40.02,36.9,42.2,40.7,36.93,42.2,40.75
38.5,43,41.7,38.46,42.97,41.66,42.5,47.8,45.8,42.46,47.65,45.78,35.9,41.2,39.9,36,41.32,40.01,37,42.4,40.8,36.99,42.26,40.81
38.5,43,41.7,38.47,42.97,41.66,42.5,47.8,45.8,42.48,47.66,45.8,35.9,41.2,39.9,36,41.32,40.02,37,42.4,40.8,37.03,42.3,40.84
38.5,43,41.7,38.47,42.97,41.66,42.5,47.8,45.8,42.49,47.67,45.81,35.9,41.2,39.9,36,41.32,40.01,37,42.4,40.8,37.05,42.33,40.86
38.5,43,41.7,38.47,42.97,41.66,42.5,47.8,45.8,42.5,47.68,45.82,35.9,41.2,39.9,36,41.32,40.01,37,42.4,40.8,37.06,42.35,40.87
38.5,43,41.7,38.48,42.97,41.67,42.5,47.8,45.8,42.51,47.69,45.82,35.9,41.2,39.9,36,41.32,40.01,37,42.4,40.8,37.07,42.36,40.87
38.5,43,41.7,38.48,42.97,41.67,42.5,47.8,45.8,42.51,47.69,45.83,35.9,41.2,39.9,36.01,41.32,40.01,37,42.4,40.8,37.07,42.37,40.88
38.5,43,41.7,38.48,42.98,41.67,42.5,47.8,45.8,42.51,47.7,45.83,35.9,41.2,39.9,36.01,41.31,40.01,37,42.4,40.8,37.07,42.38,40.88
38.5,43,41.7,38.48,42.98,41.67,42.5,47.8,45.8,42.51,47.7,45.83,35.9,41.2,39.9,36,41.31,40.01,37,42.4,40.8,37.08,42.38,40.88
38.5,43,41.7,38.48,42.98,41.68,42.5,47.8,45.8,42.51,47.7,45.84,35.9,41.2,39.9,36,41.31,40,37,42.4,40.8,37.08,42.39,40.88
38.5,43,41.7,38.48,42.98,41.68,42.6,47.8,45.9,42.53,47.73,45.86,35.9,41.2,39.9,36,41.31,40,37,42.4,40.8,37.08,42.39,40.88
38.5,43,41.7,38.49,42.99,41.69,42.6,47.8,45.9,42.54,47.75,45.87,36,41.2,40,36.02,41.32,40.02,37.2,42.5,41,37.15,42.46,40.95
38.5,43,41.7,38.49,42.99,41.69,42.6,47.8,45.9,42.55,47.76,45.88,36,41.2,40,36.03,41.33,40.03,37.2,42.5,41,37.21,42.5,40.98
38.5,43,41.7,38.48,42.99,41.69,42.6,47.8,45.9,42.56,47.78,45.89,36,41.2,40,36.04,41.33,40.04,37.2,42.5,41,37.24,42.52,40.99
38.5,43,41.7,38.48,42.98,41.68,42.6,47.8,45.9,42.57,47.79,45.9,36,41.2,40,36.04,41.34,40.05,37.2,42.5,41,37.26,42.54,41
38.5,43,41.7,38.48,42.98,41.68,42.6,47.8,45.9,42.58,47.8,45.91,36,41.2,40,36.05,41.35,40.06,37.2,42.5,41,37.27,42.55,41.01
38.5,43,41.7,38.47,42.98,41.68,42.6,47.8,45.9,42.59,47.8,45.91,36,41.2,40,36.05,41.35,40.06,37.2,42.5,41,37.27,42.56,41.01
38.5,43,41.7,38.47,42.98,41.68,42.6,47.8,45.9,42.59,47.81,45.92,36,41.2,40,36.05,41.35,40.07,37.2,42.5,41,37.27,42.56,41.01
38.5,43,41.7,38.47,42.98,41.68,42.6,47.8,45.9,42.6,47.81,45.92,36,41.2,40,36.05,41.35,40.07,37.2,42.5,41,37.27,42.56,41.01
38.5,43,41.7,38.47,42.98,41.67,42.6,47.8,45.9,42.6,47.81,45.92,36,41.2,40,36.05,41.35,40.06,37.2,42.5,41,37.27,42.56,41.01
38.5,43,41.7,38.47,42.98,41.67,42.6,47.9,45.9,42.61,47.82,45.93,36,41.2,40,36.05,41.35,40.06,37.2,42.5,41,37.27,42.56,41.01
38.5,43,41.7,38.47,42.98,41.67,42.6,47.9,45.9,42.61,47.83,45.94,36,41.3,40,36.06,41.38,40.08,37.4,42.6,41,37.33,42.59,41.03
38.5,43,41.7,38.48,42.98,41.67,42.6,47.9,45.9,42.61,47.84,45.95,36,41.3,40,36.06,41.38,40.08,37.4,42.6,41,37.38,42.61,41.04
38.5,43,41.7,38.47,42.97,41.67,42.6,47.9,45.9,42.61,47.85,45.95,36,41.3,40,36.06,41.39,40.08,37.4,42.6,41,37.42,42.63,41.05
38.5,43,41.7,38.47,42.97,41.67,42.6,47.9,45.9,42.61,47.86,45.96,36,41.3,40,36.07,41.39,40.07,37.4,42.6,41,37.45,42.64,41.05
38.5,43,41.7,38.47,42.97,41.67,42.6,47.9,45.9,42.61,47.86,45.96,36,41.3,40,36.07,41.39,40.07,37.4,42.6,41,37.47,42.65,41.06
38.5,43,41.7,38.48,42.97,41.68,42.6,47.9,45.9,42.61,47.86,45.96,36,41.3,40,36.06,41.39,40.06,37.4,42.6,41,37.49,42.66,41.06
38.5,43,41.7,38.48,42.97,41.68,42.6,47.9,45.9,42.6,47.87,45.96,36,41.3,40,36.06,41.39,40.05,37.4,42.6,41,37.51,42.67,41.06
38.5,43,41.7,38.48,42.97,41.68,42.6,47.9,45.9,42.6,47.87,45.96,36,41.3,40,36.05,41.38,40.04,37.4,42.6,41,37.52,42.67,41.06
38.5,43,41.7,38.48,42.97,41.68,42.6,47.9,45.9,42.6,47.87,45.96,36,41.3,40,36.05,41.38,40.04,37.4,42.6,41,37.53,42.67,41.05
38.5,43,41.7,38.48,42.97,41.68,42.6,47.9,46,42.6,47.87,45.97,36,41.3,40,36.04,41.37,40.03,37.4,42.6,41,37.54,42.67,41.05
38.5,43,41.7,38.47,42.97,41.67,42.6,47.9,46,42.6,47.88,45.97,36,41.4,40,36.04,41.37,40.02,37.5,42.8,41.1,37.58,42.72,41.09
38.5,43,41.7,38.47,42.97,41.68,42.6,47.9,46,42.6,47.88,45.97,36,41.4,40,36.04,41.37,40.03,37.5,42.8,41.1,37.61,42.75,41.11
38.5,43,41.7,38.47,42.98,41.68,42.6,47.9,46,42.6,47.88,45.98,36,41.4,40,36.03,41.38,40.03,37.5,42.8,41.1,37.63,42.77,41.13
38.5,43,41.7,38.48,42.99,41.68,42.6,47.9,46,42.6,47.88,45.98,36,41.4,40,36.03,41.38,40.03,37.5,42.8,41.1,37.64,42.79,41.14
38.5,43,41.7,38.47,42.99,41.68,42.6,47.9,46,42.59,47.89,45.98,36,41.4,40,36.03,41.39,40.03,37.5,42.8,41.1,37.66,42.8,41.15
38.5,43,41.7,38.47,42.99,41.68,42.6,47.9,46,42.59,47.89,45.98,36,41.4,40,36.03,41.39,40.03,37.5,42.8,41.1,37.66,42.81,41.16
38.5,43,41.7,38.47,42.99,41.68,42.6,47.9,46,42.59,47.89,45.98,36,41.4,40,36.03,41.39,40.02,37.5,42.8,41.1,37.67,42.81,41.16
38.5,43,41.7,38.47,42.99,41.68,42.6,47.9,46,42.59,47.89,45.98,36,41.4,40,36.03,41.39,40.02,37.5,42.8,41.1,37.68,42.82,41.17
38.5,43,41.7,38.47,42.99,41.67,42.6,47.9,46,42.59,47.89,45.98,36,41.4,40,36.03,41.39,40.02,37.5,42.8,41.1,37.68,42.82,41.17
38.5,43,41.7,38.47,42.99,41.67,42.6,47.9,46,42.59,47.89,45.98,36,41.4,40,36.02,41.39,40.01,37.5,42.8,41.1,37.68,42.82,41.17
38.4,42.9,41.7,38.41,42.96,41.65,42.6,47.9,46,42.59,47.89,45.98,36,41.4,40,36.03,41.39,40.01,37.7,42.9,41.3,37.73,42.87,41.21
38.4,42.9,41.7,38.4,42.94,41.65,42.6,47.9,46,42.59,47.89,45.98,36,41.4,40,36.01,41.38,40,37.7,42.9,41.3,37.77,42.89,41.24
38.4,42.9,41.7,38.4,42.93,41.65,42.6,47.9,46,42.59,47.89,45.98,36,41.4,40,36.01,41.37,39.99,37.7,42.9,41.3,37.8,42.91,41.26
38.4,42.9,41.7,38.39,42.93,41.65,42.6,47.9,46,42.59,47.89,45.98,36,41.4,40,36,41.36,39.98,37.7,42.9,41.3,37.82,42.93,41.27
38.4,42.9,41.7,38.39,42.92,41.65,42.6,47.9,46,42.59,47.89,45.98,36,41.4,40,35.99,41.35,39.97,37.7,42.9,41.3,37.83,42.94,41.28
38.4,42.9,41.7,38.38,42.92,41.65,42.6,47.9,46,42.59,47.89,45.98,36,41.4,40,35.98,41.34,39.96,37.7,42.9,41.3,37.84,42.94,41.29
38.4,42.9,41.7,38.38,42.91,41.65,42.6,47.9,46,42.59,47.89,45.98,36,41.4,40,35.98,41.34,39.95,37.7,42.9,41.3,37.85,42.94,41.29
38.4,42.9,41.7,38.38,42.91,41.65,42.6,47.9,46,42.59,47.89,45.98,36,41.4,40,35.97,41.33,39.95,37.7,42.9,41.3,37.85,42.95,41.3
38.4,42.9,41.7,38.37,42.91,41.65,42.6,47.9,46,42.59,47.89,45.98,36,41.4,40,35.97,41.33,39.94,37.7,42.9,41.3,37.86,42.95,41.3
38.4,42.9,41.7,38.37,42.9,41.65,42.6,47.9,45.9,42.58,47.88,45.97,36,41.4,40,35.96,41.32,39.94,37.7,42.9,41.3,37.86,42.95,41.3
38.3,42.9,41.6,38.31,42.88,41.62,42.6,47.9,45.9,42.58,47.87,45.96,36,41.4,40,35.96,41.32,39.94,37.8,43,41.4,37.88,42.98,41.32
38.3,42.9,41.6,38.3,42.87,41.6,42.6,47.9,45.9,42.58,47.87,45.96,36,41.4,40,35.95,41.31,39.93,37.8,43,41.4,37.9,42.99,41.34
